,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
27911,DE,20100,"Dover, DE",00-0000,All Occupations,total,"42,110"
27912,DE,20100,"Dover, DE",11-0000,Management Occupations,major,"115,570"
27913,DE,20100,"Dover, DE",11-1011,Chief Executives,detailed,*
27914,DE,20100,"Dover, DE",11-1021,General and Operations Managers,detailed,"141,790"
27915,DE,20100,"Dover, DE",11-1031,Legislators,detailed,*
27916,DE,20100,"Dover, DE",11-2022,Sales Managers,detailed,*
27917,DE,20100,"Dover, DE",11-3011,Administrative Services Managers,detailed,"97,460"
27918,DE,20100,"Dover, DE",11-3021,Computer and Information Systems Managers,detailed,"114,720"
27919,DE,20100,"Dover, DE",11-3031,Financial Managers,detailed,"138,930"
27920,DE,20100,"Dover, DE",11-3051,Industrial Production Managers,detailed,"120,000"
27921,DE,20100,"Dover, DE",11-3071,"Transportation, Storage, and Distribution Managers",detailed,"111,520"
27922,DE,20100,"Dover, DE",11-3121,Human Resources Managers,detailed,"87,620"
27923,DE,20100,"Dover, DE",11-9021,Construction Managers,detailed,"93,630"
27924,DE,20100,"Dover, DE",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,"53,860"
27925,DE,20100,"Dover, DE",11-9041,Architectural and Engineering Managers,detailed,"132,110"
27926,DE,20100,"Dover, DE",11-9051,Food Service Managers,detailed,"65,120"
27927,DE,20100,"Dover, DE",11-9111,Medical and Health Services Managers,detailed,"89,990"
27928,DE,20100,"Dover, DE",11-9121,Natural Sciences Managers,detailed,*
27929,DE,20100,"Dover, DE",11-9151,Social and Community Service Managers,detailed,"60,910"
27930,DE,20100,"Dover, DE",11-9199,"Managers, All Other",detailed,"115,180"
27931,DE,20100,"Dover, DE",13-0000,Business and Financial Operations Occupations,major,"61,770"
27932,DE,20100,"Dover, DE",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"59,260"
27933,DE,20100,"Dover, DE",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,*
27934,DE,20100,"Dover, DE",13-1041,Compliance Officers,detailed,"54,540"
27935,DE,20100,"Dover, DE",13-1051,Cost Estimators,detailed,"64,730"
27936,DE,20100,"Dover, DE",13-1071,Human Resources Specialists,detailed,"53,070"
27937,DE,20100,"Dover, DE",13-1075,Labor Relations Specialists,detailed,*
27938,DE,20100,"Dover, DE",13-1081,Logisticians,detailed,"74,410"
27939,DE,20100,"Dover, DE",13-1111,Management Analysts,detailed,"60,770"
27940,DE,20100,"Dover, DE",13-1121,"Meeting, Convention, and Event Planners",detailed,"46,530"
27941,DE,20100,"Dover, DE",13-1131,Fundraisers,detailed,"58,570"
27942,DE,20100,"Dover, DE",13-1151,Training and Development Specialists,detailed,"62,180"
27943,DE,20100,"Dover, DE",13-1161,Market Research Analysts and Marketing Specialists,detailed,"65,060"
27944,DE,20100,"Dover, DE",13-1199,"Business Operations Specialists, All Other",detailed,"69,640"
27945,DE,20100,"Dover, DE",13-2011,Accountants and Auditors,detailed,"62,390"
27946,DE,20100,"Dover, DE",13-2021,Appraisers and Assessors of Real Estate,detailed,"47,820"
27947,DE,20100,"Dover, DE",13-2031,Budget Analysts,detailed,"60,000"
27948,DE,20100,"Dover, DE",13-2051,Financial Analysts,detailed,"73,350"
27949,DE,20100,"Dover, DE",13-2052,Personal Financial Advisors,detailed,"117,480"
27950,DE,20100,"Dover, DE",13-2072,Loan Officers,detailed,"72,010"
27951,DE,20100,"Dover, DE",15-0000,Computer and Mathematical Occupations,major,"69,810"
27952,DE,20100,"Dover, DE",15-1121,Computer Systems Analysts,detailed,"85,410"
27953,DE,20100,"Dover, DE",15-1131,Computer Programmers,detailed,"69,950"
27954,DE,20100,"Dover, DE",15-1132,"Software Developers, Applications",detailed,"84,910"
27955,DE,20100,"Dover, DE",15-1134,Web Developers,detailed,"70,620"
27956,DE,20100,"Dover, DE",15-1142,Network and Computer Systems Administrators,detailed,"57,760"
27957,DE,20100,"Dover, DE",15-1143,Computer Network Architects,detailed,"88,940"
27958,DE,20100,"Dover, DE",15-1151,Computer User Support Specialists,detailed,"49,990"
27959,DE,20100,"Dover, DE",15-1152,Computer Network Support Specialists,detailed,"54,470"
27960,DE,20100,"Dover, DE",17-0000,Architecture and Engineering Occupations,major,"65,060"
27961,DE,20100,"Dover, DE",17-2051,Civil Engineers,detailed,"75,610"
27962,DE,20100,"Dover, DE",17-2081,Environmental Engineers,detailed,"66,620"
27963,DE,20100,"Dover, DE",17-2112,Industrial Engineers,detailed,"86,250"
27964,DE,20100,"Dover, DE",17-3011,Architectural and Civil Drafters,detailed,"45,970"
27965,DE,20100,"Dover, DE",17-3022,Civil Engineering Technicians,detailed,"44,700"
27966,DE,20100,"Dover, DE",19-0000,"Life, Physical, and Social Science Occupations",major,"60,420"
27967,DE,20100,"Dover, DE",19-1022,Microbiologists,detailed,"65,590"
27968,DE,20100,"Dover, DE",19-2031,Chemists,detailed,"60,370"
27969,DE,20100,"Dover, DE",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"54,780"
27970,DE,20100,"Dover, DE",19-3031,"Clinical, Counseling, and School Psychologists",detailed,"79,380"
27971,DE,20100,"Dover, DE",19-3051,Urban and Regional Planners,detailed,"58,510"
27972,DE,20100,"Dover, DE",21-0000,Community and Social Service Occupations,major,"43,770"
27973,DE,20100,"Dover, DE",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,"62,880"
27974,DE,20100,"Dover, DE",21-1013,Marriage and Family Therapists,detailed,"50,290"
27975,DE,20100,"Dover, DE",21-1015,Rehabilitation Counselors,detailed,"38,320"
27976,DE,20100,"Dover, DE",21-1021,"Child, Family, and School Social Workers",detailed,"37,520"
27977,DE,20100,"Dover, DE",21-1022,Healthcare Social Workers,detailed,"54,960"
27978,DE,20100,"Dover, DE",21-1023,Mental Health and Substance Abuse Social Workers,detailed,"50,670"
27979,DE,20100,"Dover, DE",21-1094,Community Health Workers,detailed,"33,670"
27980,DE,20100,"Dover, DE",21-1099,"Community and Social Service Specialists, All Other",detailed,"32,200"
27981,DE,20100,"Dover, DE",23-0000,Legal Occupations,major,"87,030"
27982,DE,20100,"Dover, DE",23-1011,Lawyers,detailed,"156,640"
27983,DE,20100,"Dover, DE",23-2011,Paralegals and Legal Assistants,detailed,"46,310"
27984,DE,20100,"Dover, DE",23-2099,"Legal Support Workers, All Other",detailed,"48,590"
27985,DE,20100,"Dover, DE",25-0000,"Education, Training, and Library Occupations",major,"55,630"
27986,DE,20100,"Dover, DE",25-2011,"Preschool Teachers, Except Special Education",detailed,"28,060"
27987,DE,20100,"Dover, DE",25-2012,"Kindergarten Teachers, Except Special Education",detailed,"51,780"
27988,DE,20100,"Dover, DE",25-2021,"Elementary School Teachers, Except Special Education",detailed,"55,830"
27989,DE,20100,"Dover, DE",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"43,670"
27990,DE,20100,"Dover, DE",25-4021,Librarians,detailed,"59,720"
27991,DE,20100,"Dover, DE",25-4031,Library Technicians,detailed,"31,140"
27992,DE,20100,"Dover, DE",25-9031,Instructional Coordinators,detailed,"71,150"
27993,DE,20100,"Dover, DE",25-9041,Teacher Assistants,detailed,"29,530"
27994,DE,20100,"Dover, DE",25-9099,"Education, Training, and Library Workers, All Other",detailed,"35,680"
27995,DE,20100,"Dover, DE",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"45,330"
27996,DE,20100,"Dover, DE",27-1024,Graphic Designers,detailed,"46,530"
27997,DE,20100,"Dover, DE",27-1026,Merchandise Displayers and Window Trimmers,detailed,"23,150"
27998,DE,20100,"Dover, DE",27-2022,Coaches and Scouts,detailed,"29,720"
27999,DE,20100,"Dover, DE",27-3031,Public Relations Specialists,detailed,"63,250"
28000,DE,20100,"Dover, DE",27-4021,Photographers,detailed,"43,410"
28001,DE,20100,"Dover, DE",29-0000,Healthcare Practitioners and Technical Occupations,major,"71,060"
28002,DE,20100,"Dover, DE",29-1041,Optometrists,detailed,"138,890"
28003,DE,20100,"Dover, DE",29-1051,Pharmacists,detailed,"118,350"
28004,DE,20100,"Dover, DE",29-1062,Family and General Practitioners,detailed,"155,290"
